Estimate ID,Status,Price,Close Date,Division,Archived,Exclude Stats,Hours,Exclusion Reason
EST2427356,Estimate In Progress,1897.56,,LE Landscapes,No,No,132,No Close Date
EST2425602,Review + Approve,445.5,,LE Landscapes,No,No,20,No Close Date
EST2426787,Review + Approve,24.75,,LE Landscapes,No,No,4,No Close Date
EST2426836,Review + Approve,990,,LE Landscapes,No,No,46,No Close Date
EST2427238,Contract Signed,49.5,2021-04-19,LE Landscapes,No,No,6,Low Price (< $100)
EST2425091,Contract Signed,956.91,2021-04-08,LE Paving,No,No,39,Other
EST2426670,Review + Approve,24.75,,LE Landscapes,No,No,4,No Close Date
EST1307816,Estimate In Progress,1438.78,,LE Maintenance (Summer/Winter),No,No,214.84,No Close Date
EST2420114,Estimate In Progress,12.22,,LE Tree Care,No,No,14,No Close Date
EST2420574,Estimate In Progress,9486.21,,LE Paving,No,No,266,No Close Date
EST2420113,Estimate In Progress,0,,LE Tree Care,No,No,11,No Close Date
EST2421865,Estimate In Progress,2198.64,,LE Landscapes,No,No,75,No Close Date
EST2420117,Estimate In Progress,0,,LE Tree Care,No,No,10,No Close Date
EST1307316,Estimate In Progress,85.39,,LE Maintenance (Summer/Winter),No,No,146.7,No Close Date
EST2420109,Estimate In Progress,0,,LE Tree Care,No,No,5,No Close Date
EST2420111,Estimate In Progress,0,,LE Tree Care,No,No,3,No Close Date
EST2421078,Estimate In Progress,0,,LE Landscapes,No,No,16,No Close Date
EST2420987,Contract Signed,982.49,2021-04-08,LE Landscapes,No,No,25,Other
EST2420115,Estimate In Progress,0,,LE Tree Care,No,No,5,No Close Date
EST2419776,Contract Signed,0,2021-05-04,LE Paving,No,No,,Zero Price
EST1302965,Estimate In Progress,1923.04,,LE Maintenance (Summer/Winter),No,No,497.09,No Close Date
EST2414521,Estimate In Progress,9792.73,,LE Landscapes,No,No,478,No Close Date
EST2405204,Estimate In Progress,1120.41,,LE Paving,No,No,35,No Close Date
EST2406756,Contract Signed,9311.36,2021-04-23,LE Landscapes,No,No,125,Other
EST2405407,Estimate In Progress,0,,Parking Lot Sweeping,No,No,32.82,No Close Date
EST1299126,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST2404479,Estimate In Progress,4450.74,,LE Landscapes,No,No,108,No Close Date
EST2403206,Estimate In Progress,0,,Line Painting,No,No,30.22,No Close Date
EST1298253,Estimate In Progress,210,,LE Maintenance (Summer/Winter),No,No,6.2,No Close Date
EST2397798,Estimate In Progress,481.13,,LE Irrigation,No,No,39,No Close Date
EST2396492,Estimate In Progress,50.1,,LE Maintenance (Summer/Winter),No,No,6,No Close Date
EST2396089,Contract Signed,453.69,2021-05-10,LE Paving,No,No,20,Other
EST2394227,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2395628,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,9,No Close Date
EST2396644,Estimate In Progress,85.93,,LE Maintenance (Summer/Winter),No,No,4,No Close Date
EST1289861,Estimate In Progress,985.25,,LE Maintenance (Summer/Winter),No,No,483.79,No Close Date
EST1289941,Estimate In Progress,803.75,,LE Maintenance (Summer/Winter),No,No,367.4,No Close Date
EST1289957,Estimate In Progress,894.5,,LE Maintenance (Summer/Winter),No,No,401.8,No Close Date
EST1289977,Estimate In Progress,894.5,,LE Maintenance (Summer/Winter),No,No,409.8,No Close Date
EST1290035,Estimate In Progress,985.25,,LE Maintenance (Summer/Winter),No,No,476.59,No Close Date
EST1290276,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,6,No Close Date
EST1289928,Estimate In Progress,0,,LE Landscapes,No,No,1,No Close Date
EST2389918,Work Complete,49.1,2021-04-08,LE Maintenance (Summer/Winter),No,No,9,Low Price (< $100)
EST1287301,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST1287305,Estimate In Progress,1768,,LE Maintenance (Summer/Winter),No,No,18.5,No Close Date
EST1287307,Estimate In Progress,17.5,,LE Maintenance (Summer/Winter),No,No,12.31,No Close Date
EST1287308,Estimate In Progress,1326,,LE Maintenance (Summer/Winter),No,No,16.5,No Close Date
EST1287309,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,10.5,No Close Date
EST1287311,Estimate In Progress,52.5,,LE Maintenance (Summer/Winter),No,No,12.98,No Close Date
EST1287312,Estimate In Progress,115.5,,LE Maintenance (Summer/Winter),No,No,48.77,No Close Date
EST1287317,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,26.5,No Close Date
EST1287319,Estimate In Progress,625.05,,LE Maintenance (Summer/Winter),No,No,332.02,No Close Date
EST1287324,Estimate In Progress,2612.5,,LE Maintenance (Summer/Winter),No,No,184.38,No Close Date
EST1287288,Estimate In Progress,596.7,,LE Maintenance (Summer/Winter),No,No,13.3,No Close Date
EST1287293,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,8.5,No Close Date
EST1287328,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,220.6,No Close Date
EST1287330,Estimate In Progress,469,,LE Maintenance (Summer/Winter),No,No,98.49,No Close Date
EST1287345,Estimate In Progress,1768,,LE Maintenance (Summer/Winter),No,No,42,No Close Date
EST1287349,Estimate In Progress,35,,LE Maintenance (Summer/Winter),No,No,21.54,No Close Date
EST1287350,Estimate In Progress,175,,LE Maintenance (Summer/Winter),No,No,75.01,No Close Date
EST2386075,Estimate In Progress,0,,LE Tree Care,No,No,2,No Close Date
EST2381689,Work Complete,0,2021-04-08,LE Maintenance (Summer/Winter),No,No,5,Zero Price
EST1287187,Estimate In Progress,86.62,,LE Maintenance (Summer/Winter),No,No,3.89,No Close Date
EST2383956,Review + Approve,49.5,,LE Landscapes,No,No,4,No Close Date
EST2382564,Review + Approve,792,,LE Landscapes,No,No,42,No Close Date
EST2383646,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2382619,Review + Approve,123.75,,LE Landscapes,No,No,8,No Close Date
EST2383159,Review + Approve,222.75,,LE Landscapes,No,No,12,No Close Date
EST2383678,Review + Approve,396,,LE Landscapes,No,No,18,No Close Date
EST2379948,Estimate In Progress,364.65,,LE Maintenance (Summer/Winter),No,No,19,No Close Date
EST1282892,Estimate In Progress,107.53,,Parking Lot Sweeping,No,No,5.43,No Close Date
EST2380027,Estimate In Progress,1229.98,,LE Landscapes,No,No,20,No Close Date
EST1281145,Estimate In Progress,372.46,,LE Maintenance (Summer/Winter),No,No,62.98,No Close Date
EST1281204,Estimate In Progress,350.11,,LE Maintenance (Summer/Winter),No,No,44.09,No Close Date
EST1281458,Estimate In Progress,570.8,,LE Maintenance (Summer/Winter),No,No,200.71,No Close Date
EST2374487,Estimate In Progress,0,,LE Tree Care,No,No,641,No Close Date
EST2373605,Estimate In Progress,12.22,,LE Tree Care,No,No,10.5,No Close Date
EST2373735,Estimate In Progress,0,,LE Tree Care,No,No,6,No Close Date
EST2371622,Estimate In Progress,0,,LE Tree Care,No,No,21,No Close Date
EST1278920,Estimate In Progress,279.86,,LE Maintenance (Summer/Winter),No,No,59.64,No Close Date
EST1279063,Estimate In Progress,424.06,,LE Maintenance (Summer/Winter),No,No,94.3,No Close Date
EST2369928,Review + Approve,148.5,,LE Landscapes,No,No,8,No Close Date
EST2371345,Contract Signed,74.25,2021-04-30,LE Landscapes,No,No,6,Low Price (< $100)
EST1278001,Estimate In Progress,0,,LE Tree Care,No,No,,No Close Date
EST2370445,Review + Approve,222.75,,LE Landscapes,No,No,10,No Close Date
EST2370777,Review + Approve,173.25,,LE Landscapes,No,No,12,No Close Date
EST2370502,Review + Approve,1361.25,,LE Landscapes,No,No,70,No Close Date
EST2370687,Review + Approve,1980,,LE Landscapes,No,No,102,No Close Date
EST2365618,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,64,No Close Date
EST1276661,Estimate In Progress,5.52,,LE Landscapes,No,No,1,No Close Date
EST2363660,Review + Approve,1386,,LE Landscapes,No,No,68,No Close Date
EST2363764,Review + Approve,1534.5,,LE Landscapes,No,No,82,No Close Date
EST2363817,Review + Approve,1460.25,,LE Landscapes,No,No,76,No Close Date
EST1274640,Estimate In Progress,388.31,,LE Maintenance (Summer/Winter),No,No,21.26,No Close Date
EST1274743,Estimate In Progress,477.92,,LE Maintenance (Summer/Winter),No,No,24.6,No Close Date
EST1274774,Estimate In Progress,170.26,,LE Maintenance (Summer/Winter),No,No,16.49,No Close Date
EST2362371,Estimate In Progress,0,,LE Tree Care,No,No,4,No Close Date
EST2362415,Estimate In Progress,0,,LE Tree Care,No,No,5,No Close Date
EST1273220,Estimate In Progress,307.81,,LE Maintenance (Summer/Winter),No,No,70.29,No Close Date
EST1273225,Estimate In Progress,1692.76,,LE Maintenance (Summer/Winter),No,No,158.92,No Close Date
EST1273228,Estimate In Progress,660.24,,LE Maintenance (Summer/Winter),No,No,187.78,No Close Date
EST1273232,Estimate In Progress,265.14,,LE Maintenance (Summer/Winter),No,No,89.11,No Close Date
EST1273236,Estimate In Progress,436.75,,LE Maintenance (Summer/Winter),No,No,78.56,No Close Date
EST2363551,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST1273214,Estimate In Progress,396.46,,LE Maintenance (Summer/Winter),No,No,64.87,No Close Date
EST2362485,Estimate In Progress,0,,LE Landscapes,No,No,6,No Close Date
EST1271483,Estimate In Progress,53.54,,LE Maintenance (Summer/Winter),No,No,149.8,No Close Date
EST1271725,Estimate In Progress,147.12,,LE Maintenance (Summer/Winter),No,No,36.06,No Close Date
EST1271952,Estimate In Progress,243.53,,LE Maintenance (Summer/Winter),No,No,108.8,No Close Date
EST1272002,Estimate In Progress,97.23,,LE Maintenance (Summer/Winter),No,No,53.5,No Close Date
EST1272031,Estimate In Progress,97.23,,LE Maintenance (Summer/Winter),No,No,61.09,No Close Date
EST1272079,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,56.6,No Close Date
EST2359357,Estimate In Progress,497.46,,LE Maintenance (Summer/Winter),No,No,24,No Close Date
EST1269875,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,24,No Close Date
EST1269680,Estimate In Progress,76.7,,LE Maintenance (Summer/Winter),No,No,25.54,No Close Date
EST1269154,Estimate In Progress,633.57,,LE Maintenance (Summer/Winter),No,No,243.59,No Close Date
EST1268875,Estimate In Progress,25026.69,,LE Maintenance (Summer/Winter),No,No,203.6,No Close Date
EST1267427,Estimate In Progress,581.72,,LE Maintenance (Summer/Winter),No,No,329.96,No Close Date
EST1267430,Estimate In Progress,87.63,,LE Maintenance (Summer/Winter),No,No,29.45,No Close Date
EST1267433,Estimate In Progress,477.95,,LE Maintenance (Summer/Winter),No,No,211.25,No Close Date
EST1267435,Estimate In Progress,477.95,,LE Maintenance (Summer/Winter),No,No,211.25,No Close Date
EST1267441,Estimate In Progress,18.77,,Snow,No,No,213.6,No Close Date
EST1267442,Estimate In Progress,18.77,,Snow,No,No,213.6,No Close Date
EST1267450,Estimate In Progress,430.17,,Snow,No,No,128.68,No Close Date
EST1266943,Estimate In Progress,12.38,,Snow,No,No,88.2,No Close Date
EST1266102,Estimate In Progress,0,,Snow,No,No,95.5,No Close Date
EST2352096,Estimate In Progress,24.44,,LE Tree Care,No,No,19,No Close Date
EST2352202,Estimate In Progress,0,,LE Tree Care,No,No,4,No Close Date
EST2351973,Estimate In Progress,0,,LE Tree Care,No,No,10,No Close Date
EST2352038,Estimate In Progress,0,,LE Tree Care,No,No,4,No Close Date
EST2353189,Estimate In Progress,0,,LE Tree Care,No,No,4,No Close Date
EST1266027,Estimate In Progress,258.43,,LE Maintenance (Summer/Winter),No,No,72.55,No Close Date
EST1265876,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,17.99,No Close Date
EST1265901,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,10.5,No Close Date
EST1266222,Estimate In Progress,51.66,,LE Maintenance (Summer/Winter),No,No,21.91,No Close Date
EST1266785,Estimate In Progress,596.49,,LE Maintenance (Summer/Winter),No,No,94.26,No Close Date
EST1263861,Estimate In Progress,133.78,,LE Maintenance (Summer/Winter),No,No,57.88,No Close Date
EST1263863,Estimate In Progress,398.5,,LE Maintenance (Summer/Winter),No,No,285.41,No Close Date
EST1264116,Estimate In Progress,477.95,,LE Maintenance (Summer/Winter),No,No,211.25,No Close Date
EST1264242,Estimate In Progress,426.75,,LE Maintenance (Summer/Winter),No,No,211.25,No Close Date
EST1264743,Estimate In Progress,477.95,,LE Maintenance (Summer/Winter),No,No,211.25,No Close Date
EST2347318,Estimate In Progress,24.44,,LE Tree Care,No,No,39,No Close Date
EST1263867,Estimate In Progress,506.58,,LE Maintenance (Summer/Winter),No,No,305.05,No Close Date
EST1263869,Estimate In Progress,96.19,,LE Maintenance (Summer/Winter),No,No,32.87,No Close Date
EST1263870,Estimate In Progress,235.6,,LE Maintenance (Summer/Winter),No,No,37.08,No Close Date
EST2348140,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,8,No Close Date
EST1265108,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,28.29,No Close Date
EST1265137,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,7.99,No Close Date
EST1265199,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,7.99,No Close Date
EST1265219,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,7.99,No Close Date
EST1265237,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,27.1,No Close Date
EST1265312,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,17.99,No Close Date
EST2349467,Estimate In Progress,1207.22,,LE Maintenance (Summer/Winter),No,No,85,No Close Date
EST2346502,Work Complete,544.5,2021-05-05,LE Landscapes,No,No,19,Other
EST2345720,Review + Approve,346.5,,LE Landscapes,No,No,16,No Close Date
EST2346551,Contract Signed,3960,2021-04-29,LE Landscapes,No,No,124,Other
EST1733599,Contract Signed,2613.27,2021-08-30,LE Paving,No,No,33,Other
EST2345643,Work Complete,544.5,2021-04-19,LE Landscapes,No,No,19,Other
EST2345446,Review + Approve,544.5,,LE Landscapes,No,No,19,No Close Date
EST2345558,Review + Approve,321.75,,LE Landscapes,No,No,16,No Close Date
EST2343015,Review + Approve,530.4,,LE Landscapes,No,No,19,No Close Date
EST2341283,Estimate In Progress,0,,Parking Lot Sweeping,No,No,81.67,No Close Date
EST2341286,Estimate In Progress,0,,Parking Lot Sweeping,No,No,103.44,No Close Date
EST2341291,Estimate In Progress,0,,Parking Lot Sweeping,No,No,29.7,No Close Date
EST2341083,Estimate In Progress,0,,LE Tree Care,No,No,515,No Close Date
EST2343621,Review + Approve,198,,LE Landscapes,No,No,10,No Close Date
EST2339423,Estimate In Progress,0,,LE Tree Care,No,No,45,No Close Date
EST1255040,Estimate In Progress,776.62,,Parking Lot Sweeping,No,No,68.36,No Close Date
EST1255058,Estimate In Progress,2090.9,,Parking Lot Sweeping,No,No,110.31,No Close Date
EST1255118,Estimate In Progress,1792.2,,Parking Lot Sweeping,No,No,92.22,No Close Date
EST2341035,Estimate In Progress,24.44,,LE Tree Care,No,No,35,No Close Date
EST1253823,Estimate In Progress,84.7,,LE Maintenance (Summer/Winter),No,No,51,No Close Date
EST1253826,Estimate In Progress,242,,LE Maintenance (Summer/Winter),No,No,144.64,No Close Date
EST1253829,Estimate In Progress,363,,LE Maintenance (Summer/Winter),No,No,254.44,No Close Date
EST1253837,Estimate In Progress,193.6,,LE Maintenance (Summer/Winter),No,No,171.08,No Close Date
EST1253841,Estimate In Progress,60.5,,LE Maintenance (Summer/Winter),No,No,44.8,No Close Date
EST1253847,Estimate In Progress,181.5,,LE Maintenance (Summer/Winter),No,No,106.5,No Close Date
EST1253854,Estimate In Progress,121,,LE Maintenance (Summer/Winter),No,No,53,No Close Date
EST1253862,Estimate In Progress,121,,LE Maintenance (Summer/Winter),No,No,51.8,No Close Date
EST1253865,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,25.2,No Close Date
EST1253874,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,28.7,No Close Date
EST1253894,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,25.2,No Close Date
EST1253900,Estimate In Progress,121,,LE Maintenance (Summer/Winter),No,No,52.6,No Close Date
EST1253902,Estimate In Progress,121,,LE Maintenance (Summer/Winter),No,No,44.7,No Close Date
EST1253913,Estimate In Progress,423.5,,LE Maintenance (Summer/Winter),No,No,235,No Close Date
EST1253914,Estimate In Progress,60.5,,LE Maintenance (Summer/Winter),No,No,61.1,No Close Date
EST1253916,Estimate In Progress,363,,LE Maintenance (Summer/Winter),No,No,174.6,No Close Date
EST1253918,Estimate In Progress,39.94,,LE Maintenance (Summer/Winter),No,No,27,No Close Date
EST1253920,Estimate In Progress,108.9,,LE Maintenance (Summer/Winter),No,No,61.8,No Close Date
EST1253925,Estimate In Progress,133.1,,LE Maintenance (Summer/Winter),No,No,78.8,No Close Date
EST1253926,Estimate In Progress,84.7,,LE Maintenance (Summer/Winter),No,No,50.4,No Close Date
EST1253928,Estimate In Progress,60.5,,LE Maintenance (Summer/Winter),No,No,69.3,No Close Date
EST1253929,Estimate In Progress,60.5,,LE Maintenance (Summer/Winter),No,No,69.3,No Close Date
EST1253930,Estimate In Progress,157.3,,LE Maintenance (Summer/Winter),No,No,86.6,No Close Date
EST1253933,Estimate In Progress,157.3,,LE Maintenance (Summer/Winter),No,No,77.7,No Close Date
EST1247153,Estimate In Progress,553.32,,LE Maintenance (Summer/Winter),No,No,104.27,No Close Date
EST1247464,Estimate In Progress,549.14,,LE Maintenance (Summer/Winter),No,No,35.98,No Close Date
EST1247572,Estimate In Progress,259.7,,LE Maintenance (Summer/Winter),No,No,38.92,No Close Date
EST1247982,Estimate In Progress,816.2,,LE Maintenance (Summer/Winter),No,No,179.23,No Close Date
EST1246868,Estimate In Progress,288.46,,LE Maintenance (Summer/Winter),No,No,52.3,No Close Date
EST1246599,Estimate In Progress,415.3,,LE Maintenance (Summer/Winter),No,No,116.46,No Close Date
EST1244728,Estimate In Progress,365.89,,LE Maintenance (Summer/Winter),No,No,103.23,No Close Date
EST1244918,Estimate In Progress,177.45,,LE Maintenance (Summer/Winter),No,No,24.04,No Close Date
EST2329558,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,16,No Close Date
EST1245414,Estimate In Progress,207.01,,LE Maintenance (Summer/Winter),No,No,63.78,No Close Date
EST2329280,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST1245819,Estimate In Progress,37.98,,LE Maintenance (Summer/Winter),No,No,79.96,No Close Date
EST1245129,Estimate In Progress,1200,,Snow,No,No,99.32,No Close Date
EST1245203,Estimate In Progress,1200,,Snow,No,No,99.32,No Close Date
EST1245226,Estimate In Progress,1200,,Snow,No,No,52,No Close Date
EST1245244,Estimate In Progress,8800,,Snow,No,No,1198,No Close Date
EST2326199,Estimate In Progress,3982.31,,LE Landscapes,No,No,132,No Close Date
EST2326119,Estimate In Progress,0,,Snow,No,No,2,No Close Date
EST1242824,Estimate In Progress,217.8,,LE Maintenance (Summer/Winter),No,No,30.27,No Close Date
EST1243133,Estimate In Progress,551.89,,LE Maintenance (Summer/Winter),No,No,47.67,No Close Date
EST1243698,Estimate In Progress,665.53,,LE Maintenance (Summer/Winter),No,No,68.5,No Close Date
EST2327114,Estimate In Progress,0,,LE Tree Care,No,No,110,No Close Date
EST2327562,Estimate In Progress,27.46,,LE Tree Care,No,No,41,No Close Date
